ID,pageName,quotationNumber,ddlState,userId,saveDateTime,LOB,Classification,
137001,AdditionalNamedInsuredDetails,QQ5533910000,CA,Kelvin,54:56.2,Businessowners,Equipment Sale,
136993,Mortgagee,QQ2264410000,CA,Samuel,53:00.1,Businessowners,Comedy Troupes,
136992,Mortgagee,QQ2264410000,CA,Samuel,52:58.9,Businessowners,Comedy Troupes,
136991,Mortgagee,QQ2264410000,CA,Samuel,52:58.2,Businessowners,Comedy Troupes,
136966,AdditionalNamedInsuredDetails,QQ2264410000,NB,Samuel,50:52.1,Businessowners,Comedy Troupes,
136965,AdditionalNamedInsuredDetails,QQ2264410000,NB,Samuel,50:51.6,Businessowners,Comedy Troupes,
136964,AdditionalNamedInsuredDetails,QQ2264410000,NB,Samuel,50:49.3,Businessowners,Comedy Troupes,
136963,AdditionalNamedInsuredDetails,QQ2264410000,CA,Samuel,50:38.2,Businessowners,Comedy Troupes,
136952,Mortgagee,QQ3534210000,NB,William,23:37.4,Businessowners,Locksmith,
136951,Mortgagee,QQ3534210000,NB,William,23:35.4,Businessowners,Locksmith,
136950,Mortgagee,QQ3534210000,NB,William,23:33.6,Businessowners,Locksmith,
136949,Mortgagee,QQ3534210000,NB,William,23:31.9,Businessowners,Locksmith,
136917,AdditionalNamedInsuredDetails,QQ3534210000,NB,William,22:22.2,Businessowners,Locksmith,
136916,AdditionalNamedInsuredDetails,QQ3534210000,NB,William,22:17.1,Businessowners,Locksmith,
136909,AdditionalNamedInsuredDetails,QQ3534210000,CA,William,22:06.2,Businessowners,Locksmith,
136903,WCAdditionalNamedInsuredDetails,QQ1150610000,NB,Pam,21:58.6,Workers Compensation,Locksmith,
136902,WCAdditionalNamedInsuredDetails,QQ1150610000,NB,Pam,21:57.4,Workers Compensation,Locksmith,
136880,WCAdditionalNamedInsuredDetails,QQ3566410000,NB,Ted,18:16.2,Workers Compensation,Liquor,
136879,WCAdditionalNamedInsuredDetails,QQ3566410000,NB,Ted,18:15.2,Workers Compensation,Liquor,
136872,AdditionalNamedInsuredDetails,QQ8797510000,NB,Thomas,16:43.6,Businessowners,Construction,
136871,AdditionalNamedInsuredDetails,QQ8797510000,NB,Thomas,16:42.7,Businessowners,Construction,
136870,AdditionalNamedInsuredDetails,QQ8797510000,NB,Thomas,16:39.8,Businessowners,Construction,
136869,AdditionalNamedInsuredDetails,QQ8797510000,CA,Thomas,16:26.3,Businessowners,Construction,
136847,WCAdditionalNamedInsuredDetails,QQ2420510000,NB,Jon,12:24.2,Workers Compensation,Machinery Repair,
136846,WCAdditionalNamedInsuredDetails,QQ2420510000,NB,Jon,12:22.8,Workers Compensation,Machinery Repair,
136839,AdditionalNamedInsuredDetails,QQ8785910000,NB,Thomas,09:12.3,Businessowners,Construction,
136838,AdditionalNamedInsuredDetails,QQ8785910000,NB,Thomas,09:10.4,Businessowners,Construction,
136837,AdditionalNamedInsuredDetails,QQ8785910000,NB,Thomas,09:07.9,Businessowners,Construction,
136836,AdditionalNamedInsuredDetails,QQ8785910000,CA,Thomas,09:00.3,Businessowners,Construction,
136832,AdditionalNamedInsuredDetails,QQ8797510000,NB,Thomas,06:21.5,Businessowners,Construction,
136831,AdditionalNamedInsuredDetails,QQ8797510000,NB,Thomas,06:21.0,Businessowners,Construction,
136830,AdditionalNamedInsuredDetails,QQ8797510000,NB,Thomas,06:18.9,Businessowners,Construction,
136829,AdditionalNamedInsuredDetails,QQ8797510000,CA,Thomas,06:08.6,Businessowners,Construction,
136752,Mortgagee,QQ7432010000,NB,Samuel,34:44.8,Businessowners,Personal trainer,
136751,Mortgagee,QQ7432010000,NB,Samuel,34:44.0,Businessowners,Personal trainer,
136750,Mortgagee,QQ7432010000,NB,Samuel,34:41.9,Businessowners,Personal trainer,
136749,Mortgagee,QQ7432010000,NB,Samuel,34:41.0,Businessowners,Personal trainer,
136748,Mortgagee,QQ7432010000,NB,Samuel,34:38.2,Businessowners,Personal trainer,
136724,AdditionalNamedInsuredDetails,QQ7432010000,NB,Samuel,33:22.5,Businessowners,Personal trainer,
136723,AdditionalNamedInsuredDetails,QQ7432010000,NB,Samuel,33:21.8,Businessowners,Personal trainer,
136722,AdditionalNamedInsuredDetails,QQ7432010000,NB,Samuel,33:18.8,Businessowners,Personal trainer,
136710,Mortgagee,QQ4979510000,CA,Samuel,32:11.6,Businessowners,Construction,
136709,Mortgagee,QQ4979510000,CA,Samuel,32:10.7,Businessowners,Construction,
136708,Mortgagee,QQ4979510000,CA,Samuel,32:10.1,Businessowners,Construction,
136676,Mortgagee,QQ70210000,NB,Samuel,30:08.5,Businessowners,Machinery Repair,
136675,Mortgagee,QQ70210000,NB,Samuel,30:07.7,Businessowners,Machinery Repair,
136674,Mortgagee,QQ70210000,NB,Samuel,30:05.1,Businessowners,Machinery Repair,
136650,AdditionalNamedInsuredDetails,QQ70210000,NB,Samuel,28:53.3,Businessowners,Machinery Repair,
136649,AdditionalNamedInsuredDetails,QQ70210000,NB,Samuel,28:45.1,Businessowners,Machinery Repair,
136648,AdditionalNamedInsuredDetails,QQ70210000,CA,Samuel,28:36.7,Businessowners,Machinery Repair,
136639,AdditionalNamedInsuredDetails,QQ3459710000,NB,Max,42:19.5,Businessowners,Water distribution,
136638,AdditionalNamedInsuredDetails,QQ3459710000,NB,Max,42:17.1,Businessowners,Water distribution,
136637,AdditionalNamedInsuredDetails,QQ3459710000,CA,Max,42:06.1,Businessowners,Water distribution,
136629,Mortgagee,QQ2858410000,CA,Olivia,04:34.7,Businessowners,Equipment Dealers,
136628,Mortgagee,QQ2858410000,CA,Olivia,04:33.8,Businessowners,Equipment Dealers,
136627,Mortgagee,QQ2858410000,CA,Olivia,04:32.8,Businessowners,Equipment Dealers,
136626,Mortgagee,QQ2858410000,CA,Olivia,04:31.9,Businessowners,Equipment Dealers,
136598,Mortgagee,QQ5968010000,CA,Austin,03:04.2,Businessowners,Construction,
136597,Mortgagee,QQ5968010000,CA,Austin,03:02.8,Businessowners,Construction,
136575,AdditionalNamedInsuredDetails,QQ5968010000,NB,Austin,59:51.0,Businessowners,Construction,
136574,AdditionalNamedInsuredDetails,QQ5968010000,NB,Austin,59:49.7,Businessowners,Construction,
136573,AdditionalNamedInsuredDetails,QQ5968010000,CA,Austin,59:40.3,Businessowners,Construction,
136534,CAAdditionalNamedInsuredDetails,QQ4839810000,CA,Nancy,55:38.9,Commercial Auto,Hospital Construction,
136533,CAAdditionalNamedInsuredDetails,QQ4839810000,CA,Nancy,55:38.3,Commercial Auto,Hospital Construction,
136532,CAAdditionalNamedInsuredDetails,QQ4839810000,CA,Nancy,55:26.6,Commercial Auto,Hospital Construction,
136525,Mortgagee,QQ8758110000,NB,Maliyah,53:09.5,Businessowners,Construction,
136523,Mortgagee,QQ8758110000,NB,Maliyah,53:08.6,Businessowners,Construction,
136522,Mortgagee,QQ8758110000,NB,Maliyah,53:06.5,Businessowners,Construction,
136494,AdditionalNamedInsuredDetails,QQ8758110000,NB,Maliyah,51:56.2,Businessowners,Construction,
136493,AdditionalNamedInsuredDetails,QQ8758110000,NB,Maliyah,51:54.9,Businessowners,Construction,
136492,AdditionalNamedInsuredDetails,QQ8758110000,CA,Maliyah,51:44.7,Businessowners,Construction,
136486,Mortgagee,QQ8196510000,NB,Mason,51:16.8,Businessowners,Plumbers,
136485,Mortgagee,QQ8196510000,NB,Mason,51:12.1,Businessowners,Plumbers,
136484,Mortgagee,QQ8196510000,NB,Mason,51:11.6,Businessowners,Plumbers,
136483,Mortgagee,QQ8196510000,NB,Mason,51:10.7,Businessowners,Plumbers,
136482,Mortgagee,QQ8196510000,NB,Mason,51:07.6,Businessowners,Plumbers,
136450,AdditionalNamedInsuredDetails,QQ2858410000,CA,Olivia,47:53.0,Businessowners,Equipment Dealers,
136449,AdditionalNamedInsuredDetails,QQ2858410000,CA,Olivia,47:42.5,Businessowners,Equipment Dealers,
136448,AdditionalNamedInsuredDetails,QQ8196510000,NB,Mason,45:39.9,Businessowners,Plumbers,
136447,AdditionalNamedInsuredDetails,QQ8196510000,NB,Mason,45:38.6,Businessowners,Plumbers,
136446,AdditionalNamedInsuredDetails,QQ8196510000,CA,Mason,45:29.5,Businessowners,Plumbers,
136435,Mortgagee,QQ4014310000,NB,Kelvin,31:52.0,Businessowners,Machinery Repair,
136434,Mortgagee,QQ4014310000,NB,Kelvin,31:37.0,Businessowners,Machinery Repair,
136433,Mortgagee,QQ4014310000,NB,Kelvin,31:32.5,Businessowners,Machinery Repair,
136406,AdditionalNamedInsuredDetails,QQ4014310000,CA,Kelvin,24:42.8,Businessowners,Machinery Repair,
136399,AdditionalNamedInsuredDetails,QQ2858410000,NB,Olivia,21:48.1,Businessowners,Equipment Dealers,
136398,AdditionalNamedInsuredDetails,QQ2858410000,NB,Olivia,21:46.7,Businessowners,Equipment Dealers,
136397,AdditionalNamedInsuredDetails,QQ2858410000,CA,Olivia,21:34.7,Businessowners,Equipment Dealers,
136395,AdditionalNamedInsuredDetails,QQ2858410000,NB,Olivia,21:02.4,Businessowners,Equipment Dealers,
136394,AdditionalNamedInsuredDetails,QQ2858410000,NB,Olivia,21:01.9,Businessowners,Equipment Dealers,
136393,AdditionalNamedInsuredDetails,QQ2858410000,NB,Olivia,20:59.6,Businessowners,Equipment Dealers,
136392,AdditionalNamedInsuredDetails,QQ2858410000,CA,Olivia,20:52.6,Businessowners,Equipment Dealers,
136364,AdditionalNamedInsuredDetails,QQ6669410000,NB,Maliyah,19:15.9,Businessowners,machinery Dealers,
136363,AdditionalNamedInsuredDetails,QQ6669410000,NB,Maliyah,19:15.3,Businessowners,machinery Dealers,
136362,AdditionalNamedInsuredDetails,QQ6669410000,NB,Maliyah,19:13.0,Businessowners,machinery Dealers,
136361,AdditionalNamedInsuredDetails,QQ6669410000,CA,Maliyah,19:03.3,Businessowners,machinery Dealers,
136344,AdditionalNamedInsuredDetails,QQ782310000,NB,Thomas,16:56.5,Businessowners,Machinery Dealers,
136343,AdditionalNamedInsuredDetails,QQ782310000,NB,Thomas,16:54.4,Businessowners,Machinery Dealers,
136342,AdditionalNamedInsuredDetails,QQ782310000,CA,Thomas,16:38.4,Businessowners,Machinery Dealers,
136323,AdditionalNamedInsuredDetails,QQ484010000,NB,Kelvin,15:17.2,Businessowners,Hospital Construction,
136322,AdditionalNamedInsuredDetails,QQ484010000,NB,Kelvin,15:13.6,Businessowners,Hospital Construction,
136321,AdditionalNamedInsuredDetails,QQ484010000,CA,Kelvin,14:57.1,Businessowners,Hospital Construction,
136306,AdditionalNamedInsuredDetails,QQ2128310000,NB,Frey,13:50.6,Businessowners,Liquor,
136305,AdditionalNamedInsuredDetails,QQ2128310000,NB,Frey,13:48.6,Businessowners,Liquor,
136304,AdditionalNamedInsuredDetails,QQ2128310000,CA,Frey,13:38.4,Businessowners,Liquor,
136282,AdditionalNamedInsuredDetails,QQ260210000,NB,Kelvin,12:16.7,Businessowners,Personal Trainer,
136281,AdditionalNamedInsuredDetails,QQ260210000,NB,Kelvin,12:14.4,Businessowners,Personal Trainer,
136280,AdditionalNamedInsuredDetails,QQ260210000,CA,Kelvin,12:03.7,Businessowners,Personal Trainer,
136234,CAAdditionalNamedInsuredDetails,QQ1621310000,NB,Maliyah,09:04.4,Commercial Auto,Personal trainer,
136233,CAAdditionalNamedInsuredDetails,QQ1621310000,NB,Maliyah,09:02.7,Commercial Auto,Personal trainer,
136232,CAAdditionalNamedInsuredDetails,QQ1621310000,CA,Maliyah,08:52.9,Commercial Auto,Personal trainer,
136223,WCAdditionalNamedInsuredDetails,QQ1808210000,NB,Maliyah,08:07.4,Workers Compensation,Electric Motor Repair,
136222,WCAdditionalNamedInsuredDetails,QQ1808210000,NB,Maliyah,08:05.9,Workers Compensation,Electric Motor Repair,
136221,WCAdditionalNamedInsuredDetails,QQ1808210000,CA,Maliyah,07:56.0,Workers Compensation,Electric Motor Repair,
136207,Mortgagee,QQ4952710000,CA,Hellet,06:05.4,Businessowners,Equipment Dealers,
136160,CAAdditionalNamedInsuredDetails,QQ6217810000,EC,Sevyn,01:56.8,Commercial Auto,Plumbers,
136159,CAAdditionalNamedInsuredDetails,QQ6217810000,EC,Sevyn,01:56.3,Commercial Auto,Plumbers,
136158,CAAdditionalNamedInsuredDetails,QQ6217810000,EC,Sevyn,01:52.7,Commercial Auto,Plumbers,
136157,CAAdditionalNamedInsuredDetails,QQ6217810000,CA,Sevyn,01:44.2,Commercial Auto,Plumbers,
136148,WCAdditionalNamedInsuredDetails,QQ1008510000,NB,Sevyn,01:01.6,Workers Compensation,Locksmith,
136147,WCAdditionalNamedInsuredDetails,QQ1008510000,NB,Sevyn,01:00.2,Workers Compensation,Locksmith,
136146,WCAdditionalNamedInsuredDetails,QQ1008510000,CA,Sevyn,00:50.6,Workers Compensation,Locksmith,
136137,WCAdditionalNamedInsuredDetails,QQ4529910000,NB,Sevyn,59:28.8,Workers Compensation,Carpenters,
136136,WCAdditionalNamedInsuredDetails,QQ4529910000,NB,Sevyn,59:27.3,Workers Compensation,Carpenters,
136135,WCAdditionalNamedInsuredDetails,QQ4529910000,CA,Sevyn,59:18.5,Workers Compensation,Carpenters,
136083,AdditionalNamedInsuredDetails,QQ4952710000,CA,Hellet,53:23.1,Businessowners,Equipment Dealers,
136077,Mortgagee,QQ1954310000,CA,Patricia,52:29.4,Businessowners,Equipment Sale,
136050,AdditionalNamedInsuredDetails,QQ1954310000,NB,Patricia,51:29.1,Businessowners,Equipment Sale,
136049,AdditionalNamedInsuredDetails,QQ1954310000,NB,Patricia,51:27.3,Businessowners,Equipment Sale,
136048,AdditionalNamedInsuredDetails,QQ1954310000,CA,Patricia,51:16.9,Businessowners,Equipment Sale,
136044,Mortgagee,QQ5883110000,NB,Zak,50:35.1,Businessowners,Baked Goods,
136043,Mortgagee,QQ5883110000,NB,Zak,50:33.9,Businessowners,Baked Goods,
136042,Mortgagee,QQ5883110000,NB,Zak,50:33.2,Businessowners,Baked Goods,
136041,Mortgagee,QQ5883110000,NB,Zak,50:32.4,Businessowners,Baked Goods,
136040,Mortgagee,QQ5883110000,NB,Zak,50:29.9,Businessowners,Baked Goods,
136029,WCAdditionalNamedInsuredDetails,QQ616010000,NB,Danel,49:36.9,Commercial Auto,Plumbers,
136028,WCAdditionalNamedInsuredDetails,QQ616010000,NB,Danel,49:35.0,Commercial Auto,Plumbers,
136027,WCAdditionalNamedInsuredDetails,QQ616010000,CA,Danel,49:24.9,Commercial Auto,Plumbers,
135982,AdditionalNamedInsuredDetails,QQ5883110000,CA,Zak,44:05.9,Businessowners,Baked Goods,
135981,AdditionalNamedInsuredDetails,QQ5883110000,CA,Zak,44:05.4,Businessowners,Baked Goods,
135980,AdditionalNamedInsuredDetails,QQ5883110000,CA,Zak,43:53.1,Businessowners,Baked Goods,
135902,AdditionalNamedInsuredDetails,QQ5497510000,NB,Max,39:39.8,Businessowners,Equipment Dealers,
135901,AdditionalNamedInsuredDetails,QQ5497510000,NB,Max,39:39.7,Businessowners,Equipment Dealers,
135900,AdditionalNamedInsuredDetails,QQ5497510000,CA,Max,39:39.6,Businessowners,Equipment Dealers,
135881,Mortgagee,QQ4443410000,NB,Wilson,38:52.1,Businessowners,Plumbers,
135880,Mortgagee,QQ4443410000,NB,Wilson,38:50.9,Businessowners,Plumbers,
135879,Mortgagee,QQ4443410000,NB,Wilson,38:50.1,Businessowners,Plumbers,
135878,Mortgagee,QQ4443410000,NB,Wilson,38:48.4,Businessowners,Plumbers,
135842,AdditionalNamedInsuredDetails,QQ3613210000,NB,Carl,38:10.1,Businessowners,Locksmith,
135841,AdditionalNamedInsuredDetails,QQ3613210000,NB,Carl,38:10.1,Businessowners,Locksmith,
135839,AdditionalNamedInsuredDetails,QQ3613210000,NB,Carl,38:10.0,Businessowners,Locksmith,
135838,AdditionalNamedInsuredDetails,QQ3613210000,CA,Carl,38:09.9,Businessowners,Locksmith,
135819,AdditionalNamedInsuredDetails,QQ4443410000,NB,Wilson,37:34.9,Businessowners,Plumbers,
135818,AdditionalNamedInsuredDetails,QQ4443410000,NB,Wilson,37:32.3,Businessowners,Plumbers,
135817,AdditionalNamedInsuredDetails,QQ4443410000,CA,Wilson,37:23.6,Businessowners,Plumbers,
135789,AdditionalNamedInsuredDetails,QQ678810000,CA,Linus,37:07.1,Businessowners,machinery Dealers,
135769,CAAdditionalNamedInsuredDetails,QQ6711710000,NB,Wilson,36:17.8,Commercial Auto,Locksmith,
135758,CAAdditionalNamedInsuredDetails,QQ6711710000,NB,Wilson,36:16.2,Commercial Auto,Locksmith,
135738,AdditionalNamedInsuredDetails,QQ1523010000,NB,Marleen,36:04.0,Businessowners,Farm Corportation,
135737,AdditionalNamedInsuredDetails,QQ1523010000,NB,Marleen,36:04.0,Businessowners,Farm Corportation,
135736,AdditionalNamedInsuredDetails,QQ1523010000,NB,Marleen,36:03.9,Businessowners,Farm Corportation,
135735,AdditionalNamedInsuredDetails,QQ1523010000,CA,Marleen,36:03.8,Businessowners,Farm Corportation,
135713,WCAdditionalNamedInsuredDetails,QQ5804010000,CA,Mason,35:15.2,Workers Compensation,Farm Corportation,
135698,WCAdditionalNamedInsuredDetails,QQ5804010000,CA,Mason,35:04.3,Workers Compensation,Farm Corportation,
135693,AdditionalNamedInsuredDetails,QQ1367310000,NB,Max,35:01.5,Businessowners,Farm Corportation,
135692,AdditionalNamedInsuredDetails,QQ1367310000,NB,Max,35:01.7,Businessowners,Farm Corportation,
135691,AdditionalNamedInsuredDetails,QQ1367310000,NB,Max,35:01.6,Businessowners,Farm Corportation,
135690,AdditionalNamedInsuredDetails,QQ1367310000,CA,Max,35:01.4,Businessowners,Farm Corportation,
135681,CAAdditionalNamedInsuredDetails,QQ6516710000,NB,Max,34:23.5,Commercial Auto,Equipment Sale,
135680,CAAdditionalNamedInsuredDetails,QQ6516710000,NB,Max,34:21.4,Commercial Auto,Equipment Sale,
135658,CAAdditionalNamedInsuredDetails,QQ2482310000,NB,Leo,32:37.0,Commercial Auto,Machinery Repair,
135656,CAAdditionalNamedInsuredDetails,QQ2482310000,NB,Leo,32:34.9,Commercial Auto,Machinery Repair,
135630,CAAdditionalNamedInsuredDetails,QQ3461710000,NB,Thomas,32:00.2,Commercial Auto,Water distribution,
135629,CAAdditionalNamedInsuredDetails,QQ3461710000,NB,Thomas,31:58.0,Commercial Auto,Water distribution,
135611,CAAdditionalNamedInsuredDetails,QQ8246710000,NB,Jonathan,31:21.3,Commercial Auto,Musical Instrument Stores,
135592,CAAdditionalNamedInsuredDetails,QQ2118710000,NB,Javleen,30:44.8,Commercial Auto,Liquor,
135577,CAAdditionalNamedInsuredDetails,QQ6764710000,NB,Carl,30:09.0,Commercial Auto,machinery Dealers,
135575,AdditionalNamedInsuredDetails,QQ5619910000,CA,Mason,30:06.7,Businessowners,Farm Corportation,
135555,CAAdditionalNamedInsuredDetails,QQ5043710000,NB,Carl,29:33.2,Commercial Auto,Equipment Dealers,
135534,CAAdditionalNamedInsuredDetails,QQ5351610000,NB,Linus,28:59.3,Commercial Auto,Equipment Dealers,
135533,CAAdditionalNamedInsuredDetails,QQ5351610000,NB,Linus,28:57.1,Commercial Auto,Equipment Dealers,
135515,CAAdditionalNamedInsuredDetails,QQ8362810000,NB,Danny,28:21.9,Commercial Auto,Musical instruments merchant wholesalers,
135497,CAAdditionalNamedInsuredDetails,QQ6488810000,NB,Max,27:48.8,Commercial Auto,Equipment Sale,
135496,CAAdditionalNamedInsuredDetails,QQ6488810000,NB,Max,27:46.7,Commercial Auto,Equipment Sale,
135485,Mortgagee,QQ8547910000,CA,Mason,24:48.3,Businessowners,Baked Goods,
135484,Mortgagee,QQ8547910000,CA,Mason,24:47.3,Businessowners,Baked Goods,
135483,Mortgagee,QQ8547910000,CA,Mason,24:46.6,Businessowners,Baked Goods,
135459,AdditionalNamedInsuredDetails,QQ8547910000,NB,Mason,23:42.4,Businessowners,Baked Goods,
135458,AdditionalNamedInsuredDetails,QQ8547910000,NB,Mason,23:40.1,Businessowners,Baked Goods,
135452,Mortgagee,QQ6986810000,NB,Brett,23:04.3,Businessowners,Baked Goods,
135451,Mortgagee,QQ6986810000,NB,Brett,23:03.2,Businessowners,Baked Goods,
135450,Mortgagee,QQ6986810000,NB,Brett,23:02.5,Businessowners,Baked Goods,
135449,Mortgagee,QQ6986810000,NB,Brett,22:59.8,Businessowners,Baked Goods,
135423,AdditionalNamedInsuredDetails,QQ6986810000,CA,Brett,21:56.8,Businessowners,Baked Goods,
135422,AdditionalNamedInsuredDetails,QQ6986810000,CA,Brett,21:46.4,Businessowners,Baked Goods,
135411,Mortgagee,QQ2843410000,CA,Derek,20:05.7,Businessowners,Equipment Dealers,
135384,AdditionalNamedInsuredDetails,QQ2843410000,NB,Derek,19:04.4,Businessowners,Equipment Dealers,
135382,AdditionalNamedInsuredDetails,QQ2843410000,CA,Derek,18:53.6,Businessowners,Equipment Dealers,
135356,AdditionalNamedInsuredDetails,QQ8901410000,NB,Jacob,15:44.2,Businessowners,Locksmith,
135355,AdditionalNamedInsuredDetails,QQ8901410000,NB,Jacob,15:43.4,Businessowners,Locksmith,
135354,AdditionalNamedInsuredDetails,QQ8901410000,NB,Jacob,15:40.9,Businessowners,Locksmith,
135353,AdditionalNamedInsuredDetails,QQ8901410000,CA,Jacob,15:32.1,Businessowners,Locksmith,
135345,Mortgagee,QQ7158910000,NB,Elizebeth,14:29.0,Businessowners,machinery Dealers,
135344,Mortgagee,QQ7158910000,NB,Elizebeth,14:27.1,Businessowners,machinery Dealers,
135343,Mortgagee,QQ7158910000,NB,Elizebeth,14:25.6,Businessowners,machinery Dealers,
135342,Mortgagee,QQ7158910000,NB,Elizebeth,14:23.7,Businessowners,machinery Dealers,
135318,AdditionalNamedInsuredDetails,QQ7158910000,NB,Elizebeth,13:17.2,Businessowners,machinery Dealers,
135317,AdditionalNamedInsuredDetails,QQ7158910000,NB,Elizebeth,13:14.9,Businessowners,machinery Dealers,
135316,AdditionalNamedInsuredDetails,QQ7158910000,CA,Elizebeth,13:04.7,Businessowners,machinery Dealers,
135179,Mortgagee,QQ1438410000,NB,Darwin,04:39.9,Businessowners,Personal trainer,
135178,Mortgagee,QQ1438410000,NB,Darwin,04:38.3,Businessowners,Personal trainer,
135177,Mortgagee,QQ1438410000,NB,Darwin,04:37.4,Businessowners,Personal trainer,
135176,Mortgagee,QQ1438410000,NB,Darwin,04:34.7,Businessowners,Personal trainer,
135150,AdditionalNamedInsuredDetails,QQ1438410000,NB,Darwin,03:13.1,Businessowners,Personal trainer,
